file,session,peak,T,bracket,repeat_idx,delta_ms,delta_err_ms,rate_MHzms,width_ms,chi2_red,init_fallback,acf_score,h_m3,h_m2,h_m1,h_0,h_p1,h_p2,h_p3,fit_rms,resid_norm,n_fitted,t0_ms,top3_ok,top3_marginal,rank_m1,rank_p1,n_railed,verdict,top3_gated,reindex_action,reindex_j,excised_k,n_refits,delta_advised_ms,excluded_advised,excluded,excluded_reason,trimmed,trim_start_ms,trim_end_ms,trim_reason,outlier,outlier_reason,status
rulers_t/4121nm_eom_070c2.csv,T,4121,70,,2,147.34001520271923,4.942123555398477,0.042418890695788754,47.92757491131197,0.8028804480728199,False,0.4082494627162109,0.00021739231426229458,0.0006400013331359216,0.004340756620759145,0.0029112433660055293,0.00388502239017781,0.00074327166731959,0.00024855693974993367,0.0016695103875650776,0.8933438114099089,2000,37.55363060130739,True,False,1,2,0,PASS,False,none,0,,0,147.34001520271923,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_070c3.csv,T,4121,70,,3,144.92624932728114,4.4642834458139955,0.043125382937951255,48.255288258277815,0.769077352517369,False,0.47081809429215254,0.0005974792736871002,0.0045666410147556635,0.003969013081813657,0.0049472272674965295,0.0007588376701470286,0.0003772813084392844,0.00031714654939962603,0.0016721107867529045,0.8743356840494758,2000,96.49083487361713,False,False,3,4,0,FAIL,False,phase_shift,-1,,4,145.02298964970072,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_070c4.csv,T,4121,70,,4,146.22741448368882,3.9949699499550086,0.042741643364672684,56.15948315417391,0.9824002647227204,False,0.45719568375590924,0.0012485300960016015,0.00019369979464662365,0.0007830157357548596,0.004136619621996152,0.0036329707720310035,0.0040158737689844435,0.0005512116190813106,0.001857242811832453,0.9881831121479379,2000,30.261117889466192,False,False,5,3,0,FAIL,False,phase_shift,1,,4,146.76819351546757,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_070c5.csv,T,4121,70,,5,146.0791752291271,5.656047851998597,0.04278501703063967,51.9063166467974,0.8329652518046327,False,0.3155856309326588,0.000500505980152917,4.731529397518768e-06,0.0006582935783345789,0.003450978962013813,0.0020694715570071884,0.003462630640566507,0.0005995776668601034,0.001670588841745512,0.9099271730714524,2000,1.9213607758270543,True,True,4,3,0,MARGINAL,False,none,0,,0,146.0791752291271,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_090c1.csv,T,4121,90,,1,148.7188184582696,1.3341651950011753,0.0420256162924919,55.55051286237704,0.8474901670716223,False,0.5155364941489426,0.001730146349337841,0.004940615524272033,0.023592651564081045,0.023394705894091393,0.02376566008900627,0.00470360084502644,0.0006217861209912808,0.002803368581151729,0.9178249736887857,1999,14.826414445647373,True,False,2,1,0,PASS,False,none,0,,0,148.7188184582696,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_090c2.csv,T,4121,90,,2,148.8487808517168,1.3908397155933654,0.04198892301460132,54.49037679870981,0.8204099452101605,False,0.5240809269417945,0.00048763451192103895,0.004599079486752382,0.023175803999158976,0.024410146706253227,0.024254035631817154,0.00459333076620241,0.0005801736757066744,0.0028032871191467214,0.9030420937463731,1999,43.7371890822033,True,False,3,2,0,PASS,False,none,0,,0,148.8487808517168,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_090c3.csv,T,4121,90,,3,148.81556171770683,1.512708027601108,0.04199829592993663,55.11474158996607,0.8550123742857328,False,0.532938703657406,0.00046927031896056216,0.0037635349683975724,0.02101017568766223,0.023331453669414436,0.021084026798850117,0.0042605233910977215,0.0005178533969557016,0.002699246643583991,0.9218892198739149,1999,38.39581226196208,True,False,3,2,0,PASS,False,none,0,,0,148.81556171770683,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_090c4.csv,T,4121,90,,4,148.20408757051277,1.6557341350310049,0.04217157638804237,54.30958966302031,0.7228018599735327,False,0.24159669104256173,0.0006165372202603372,0.004188703610851642,0.01661712307743272,0.006783868205708796,0.016184931467132454,0.0034780780482006135,0.00020314407466290812,0.0022598088462477215,0.8476218964393065,1999,5.600664033787956,True,False,1,2,0,PASS,False,none,0,,0,148.20408757051277,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4121nm_eom_090c5.csv,T,4121,90,,5,148.3554261663567,1.5481883550523599,0.04212855681457605,52.23865259521613,0.794149617249476,False,0.32539757304486794,0.00067184959849191,0.00014045254096637267,0.0037835473940218416,0.017883014257695538,0.008511550306526805,0.018506658365712077,0.004246219731771753,0.002406693441507675,0.8884719105887968,1999,-33.24951464736053,False,False,5,3,0,FAIL,False,phase_shift,1,,4,148.32657523411498,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_110c1.csv,T,4154,110,,1,146.93032145656446,0.7244019547122488,0.04253716957835436,55.63430456202547,0.7849182718845039,False,0.46605326407363934,0.0019715194820899245,0.0007592710768311051,0.014728413742517632,0.08132353111495187,0.05669423640629852,0.07723343752989989,0.015184831712058242,0.004801934785661177,0.88329426707819,2000,3.9240236055691553,False,False,5,3,0,FAIL,False,phase_shift,1,,4,146.92923082265546,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_110c2.csv,T,4154,110,,2,146.51210976221233,0.6293343467234687,0.04265858986089059,58.130764246815026,0.7857603425459979,False,0.42084718844183194,1.4538850204723768e-16,0.0011571755839183268,0.017707668648198224,0.09673205249135358,0.05791525594239631,0.09960245857297613,0.023960873162566922,0.004932472316654325,0.8837679449327872,2000,52.6223917024609,False,False,5,3,1,FAIL,False,phase_shift,1,,4,146.3349926334578,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_110c3.csv,T,4154,110,,3,146.48400303743793,0.7357141741062603,0.042666775008890524,58.293287002009734,0.8101000611226898,False,0.4003236628311913,4.516583664670046e-21,0.0014923552177821355,0.015047103572556252,0.08344319233819757,0.04703163368400092,0.07738580725331196,0.016265614585380984,0.004856946280015789,0.8973513585858962,2000,44.17526048790313,False,False,5,3,1,FAIL,False,phase_shift,1,,4,146.379575925569,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_110c4.csv,T,4154,110,,4,146.6536674584597,0.7379394228587433,0.04261741358613033,56.31715567389124,0.7987952387979156,False,0.32867598127039116,0.0012431305767844738,0.01571587646981033,0.07296620460697872,0.03968597490932554,0.07459509210660922,0.015684621945151595,0.0021553273736747394,0.004660767662301057,0.8910681608974299,2000,48.33424006560448,True,False,2,1,0,PASS,False,none,0,,0,146.6536674584597,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_110c5.csv,T,4154,110,,5,147.4491265111987,0.5040818500599236,0.04238750101734455,56.21058959632736,0.9055262930508169,False,0.2608812231146567,0.019160003646896545,0.00019841802011658798,0.017898252212484374,0.0943027871473643,0.040636699448486774,0.08859185175004329,0.018362273533862834,0.005142842429957077,0.9487323833898114,2000,11.55744033043287,False,False,6,3,0,FAIL,False,none,0,,5,147.4491265111987,True,False,top_three_unrecoverable,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_070c1.csv,T,4154,70,,1,146.12168874621375,4.145012883807178,0.04277256890217776,48.63194114781075,0.8942095345652077,False,0.5274386468217893,0.00017309615004327834,0.0011110784239448687,0.004147548080729557,0.00591862227267098,0.004322673041545389,0.0005942074438729323,0.0004476603722260127,0.0018650965977507895,0.9427839590209559,1999,0.041389063818924335,True,False,3,2,0,PASS,False,none,0,,0,146.12168874621375,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_070c2.csv,T,4154,70,,2,145.12834050910098,4.818424457598183,0.04306533085181983,46.155994182139494,0.7303057939860644,False,0.5722128206293691,8.36427857794539e-21,1.6851704358890822e-05,0.0006538384328465652,0.003349911267159749,0.004757703729319539,0.003509163747904726,0.0011013128516721821,0.0016569397611394426,0.8520104267019034,1999,-5.236362886029753,False,False,5,1,1,FAIL,False,phase_shift,1,,4,145.20295919456717,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_070c3.csv,T,4154,70,,3,147.56643997232368,5.040438654933453,0.04235380348792176,59.019857944793706,0.7719765356483124,False,0.5144501860517487,0.0003308878894588769,0.0002951680189100021,0.0008350691594652537,0.003523236636914457,0.003922645296120445,0.0038673392981617527,0.0008296268788544531,0.001721685177671388,0.8759807985031816,1999,11.11611883568202,False,False,4,1,0,FAIL,False,phase_shift,1,,4,148.9318265390209,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_070c4.csv,T,4154,70,,4,144.2258438512082,5.5206610284472,0.04333481318679518,53.05587742491665,0.863356457000192,False,0.45676464464550154,4.3199529248971015e-05,0.0008469388775920578,0.0031829215868968393,0.0032248240438604078,0.003617484319959603,0.0003593774855568419,1.5819632048536067e-15,0.0017661378213497216,0.9263766657753948,1999,-18.18703486031027,True,False,3,1,1,PASS,False,none,0,,0,144.2258438512082,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_070c5.csv,T,4154,70,,5,147.84085274929788,5.02318078453591,0.04227518905480395,55.8064444385078,0.8497024833939963,False,0.48319497537763695,0.00048216941428485963,0.00023925323602023746,0.0011258117576762648,0.0031497497387012858,0.0023497986810558816,0.003203456819782774,0.0007755934583425181,0.0017192415926065951,0.919022153221015,1999,-8.229615922706346,True,True,4,3,0,MARGINAL,False,none,0,,0,147.84085274929788,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_090c1.csv,T,4154,90,,1,145.96401212064328,1.2628765252463647,0.04281877367713216,53.240799459159696,0.6554960884460358,False,0.46630599741220685,0.00042249954359624496,0.001473841175821525,0.0090665345719931,0.04595254497638074,0.03169672536146769,0.047262241889927295,0.009562471518199788,0.003627617095429856,0.8071933748757841,1999,20.903541187452255,False,False,5,3,0,FAIL,False,phase_shift,1,,4,145.9511462618075,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_090c2.csv,T,4154,90,,2,144.2977394508857,1.018468514224832,0.04331322184106216,53.74424975662963,0.8133586051294945,False,0.4732789083126678,0.008273203287597878,1.368846480882223e-27,0.007997455534533592,0.04410560851396864,0.03597942964329252,0.04990584850024929,0.009927514448307851,0.003974007277624054,0.8991529414967477,1999,19.950967611178356,False,False,6,3,1,FAIL,False,none,0,,5,144.2977394508857,True,False,top_three_unrecoverable,False,nan,nan,,1,spacing_outlier,CALIB
rulers_t/4154nm_eom_090c3.csv,T,4154,90,,3,146.432508557839,1.2564294710281128,0.042681779213878106,55.18936055501684,0.6595884736997798,False,0.45640698360621723,1.565867168428448e-18,0.0006518869896812295,0.008775492100051227,0.047807839828362626,0.03271317277949386,0.04922914829203975,0.010958733757598559,0.003776111809343077,0.8097091842768503,1999,26.063305336653915,False,False,5,3,1,FAIL,False,phase_shift,1,,4,146.3863077622138,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_090c4.csv,T,4154,90,,4,146.2870940385162,1.0494310697954488,0.04272420640439017,53.50768708628811,0.9609636580408858,False,0.43761241724393285,0.007317856186785704,1.696818776988983e-36,0.005868966394964532,0.04704922016943024,0.03472420521497677,0.049878800363237816,0.011398884787634494,0.0043990455274525815,0.9773407756558097,1999,21.878253359403256,False,False,6,3,1,FAIL,False,none,0,,5,146.2870940385162,True,False,top_three_unrecoverable,False,nan,nan,,0,,CALIB
rulers_t/4154nm_eom_090c5.csv,T,4154,90,,5,146.33609507959272,1.279851169524246,0.04270990008719723,53.897633189409255,0.6117645807938825,False,0.5092568140968632,9.139943349177259e-05,0.0016116983349573535,0.009537947900434477,0.04301760914992255,0.03341233435823586,0.04582829787832807,0.010031322171428377,0.003542566069441209,0.7798026398373314,1999,23.6789717418995,False,False,5,3,0,FAIL,False,phase_shift,1,,4,146.33186804665297,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_110c1.csv,T,4192,110,,1,147.1569627649353,0.3680905666503674,0.04247165667576048,56.60712556631815,1.0469479438486347,False,0.3924272485715007,0.0024950970203748376,0.032592221145903696,0.16468976245889694,0.10506525820775042,0.15645365934489197,0.03281784649542613,0.0017653813098353983,0.007208306888342515,1.0201305093886481,2000,70.07810163625348,True,False,1,2,0,PASS,False,none,0,,0,147.1569627649353,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_110c2.csv,T,4192,110,,2,147.67733785375697,0.3562860295249425,0.042321998018337095,56.69178893205807,1.0282711499662944,False,0.428006248424414,0.007795893919652621,0.03483637842481136,0.1704914929904033,0.12019601177486797,0.15812679791137108,0.026695943429216013,0.00414870615855931,0.007189110074903975,1.0109903674449607,2000,54.36226019477612,True,False,1,2,0,PASS,False,none,0,,0,147.67733785375697,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_110c3.csv,T,4192,110,,3,147.3617261109957,0.37131975903478387,0.042412641090349194,58.00358216525992,0.912658058919582,False,0.4232661279373973,0.03467730080157713,0.16756468486006298,0.10306253587467658,0.1563065410136665,0.02718113277683925,0.0036295171666972472,0.0018313624634163509,0.006995321806083759,0.9524610808668585,2000,125.34176218621744,False,False,3,5,0,FAIL,False,phase_shift,-1,,4,147.36948120637012,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_110c4.csv,T,4192,110,,4,145.60229184720666,0.35963785965419526,0.0429251485035598,54.95250798108607,0.9927839182845081,False,0.46456219814361405,0.03388297281476361,0.15737048887534746,0.10765593129314788,0.15870015689510997,0.03159890885189089,0.002548564077833112,0.0016068295492399037,0.00731787635402881,0.993391773055727,2000,122.1796120812932,False,False,3,5,0,FAIL,False,phase_shift,-1,,4,145.60791318351124,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_110c5.csv,T,4192,110,,5,146.1063367525305,0.34020130974271817,0.042777063191899875,54.19467963807991,1.0167937340016666,False,0.4231938967523996,0.02628535606357042,0.18688674177552322,0.12004618867092487,0.1773964753583192,0.03428804393906813,0.003674585873073613,0.0021880177891656677,0.007612459660773534,1.005332269251145,2000,120.83372867859639,False,False,3,4,0,FAIL,False,phase_shift,-1,,4,146.21620061865386,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_070c1.csv,T,4192,70,,1,146.98660329409546,0.9524166205510624,0.04252088190305889,53.808358085483356,0.8746332488636226,False,0.2552854267725244,0.00017491938688298935,0.0013799017164276353,0.008063869706475778,0.003573882051085857,0.008156031185392702,0.0017226368821336093,3.230101243924782e-17,0.0018825025426201351,0.9324055964642721,1998,84.3104325951757,True,False,2,1,1,PASS,False,none,0,,0,146.98660329409546,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_070c2.csv,T,4192,70,,2,147.15104754056082,0.9113864931012018,0.042473363964855536,54.844919020758866,1.030564815836642,False,0.39317443904648813,8.277626275231678e-17,0.0014738983735436226,0.008424762610540778,0.005487214530875076,0.008330623333176483,0.002163087740235696,0.000524646580710724,0.0020660262718727412,1.0121142412609105,1998,91.50934189129065,True,False,1,2,1,PASS,False,none,0,,0,147.15104754056082,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_070c4.csv,T,4192,70,,4,146.60565275862217,0.9640567398077856,0.042631371181098096,55.301145545537835,1.0067528516791218,False,0.4999185092540477,3.28879357081794e-05,0.0014436387236639152,0.008855713702104764,0.008552078998052985,0.008193182974652363,0.001601136339805195,0.0003173141938316547,0.0020749597927497906,1.000353081669354,1998,66.3073307457342,True,False,1,3,0,PASS,False,none,0,,0,146.60565275862217,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_070c5.csv,T,4192,70,,5,146.39280170576245,0.9342220398269263,0.04269335600641067,52.052730941757275,0.9171048734092949,False,0.4744836406380357,0.00010990207719874262,5.249569039307789e-15,0.0013679815530046062,0.008513821907075295,0.006526382556877382,0.008473635082124956,0.0014186534315393296,0.001958881645411312,0.9547757516985134,1998,44.64844630984055,False,False,5,3,1,FAIL,False,phase_shift,1,,4,146.2949681430673,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_090c1.csv,T,4192,90,,1,145.85787263055727,0.9730017644993919,0.0428499325218502,56.0378539832888,0.7258511951383263,False,0.3364714964556067,0.0016852362363341533,0.000983008528026604,0.013043176157174641,0.066144579637936,0.03234916022444364,0.07143387944762555,0.01596862573799155,0.004278404354055326,0.8494079757834803,1999,40.827772908763805,False,False,5,3,0,FAIL,False,phase_shift,1,,4,145.4681619604304,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_090c2.csv,T,4192,90,,2,145.0057046011047,0.9453509158248331,0.04310175256341181,52.4662607731273,0.7573113205672456,False,0.4570649576727666,0.002109033361519655,0.0011522232887950826,0.013917106189088113,0.07618564694750357,0.04797494820253621,0.0673452928308242,0.013728291363560583,0.0045061393044385995,0.8676204121465476,1999,33.0842602520056,False,False,4,3,0,FAIL,False,phase_shift,1,,4,144.61346818488212,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_090c3.csv,T,4192,90,,3,146.23775234546935,0.8888559772493807,0.04273862186581695,54.161381701772456,0.8681909122297781,False,0.5617150418714015,0.0010406844149366376,8.266742600932091e-16,0.014233473059875676,0.08077519573116555,0.0732513060732706,0.07994838281184685,0.018276175461847528,0.00496695903159196,0.9289667167776922,1999,43.29884016098222,False,False,5,3,1,FAIL,False,phase_shift,1,,4,145.94529411869783,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4192nm_eom_090c5.csv,T,4192,90,,5,145.31076475915862,0.9664160622433235,0.04301126630472899,53.62856519600457,0.7666931075131432,False,0.5425085930183701,3.8037368630485324e-05,7.724815888918421e-18,0.012672136178913582,0.07388695009900845,0.06419456994343448,0.07422613535979958,0.014517547601278812,0.0045037908083739395,0.872978033880651,1999,45.880989355938375,False,False,5,3,1,FAIL,False,phase_shift,1,,4,145.10054060157148,False,False,,False,nan,nan,"refused, trim would reach into the guarded half",0,,CALIB
rulers_t/4192nm_eom_090c6.csv,T,4192,90,,6,146.39921876538713,0.989688532576604,0.04269148464525601,54.39473644899539,0.6751042245907639,False,0.41835532474018716,0.0007356710545593684,5.800185285343002e-20,0.013306574678519882,0.06618068133178892,0.03732480466252155,0.06340441089435789,0.015468291662975336,0.0040443889906435285,0.8191773757357942,1999,35.940733973743114,False,False,5,3,1,FAIL,False,phase_shift,1,,4,146.0903483933645,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_110c1.csv,T,4207,110,,1,146.0146182946226,1.164330869595166,0.04280393342116605,57.131675350808116,0.7361810118755053,False,0.45762651530116444,0.0003228433422825029,0.011079844204285682,0.0593195631228018,0.04319845890492345,0.059926888372833255,0.012794988282611693,0.007949787593976122,0.004399586580778673,0.8554307196707357,1999,123.0029302875026,True,False,2,1,0,PASS,False,none,0,,0,146.0146182946226,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_110c2.csv,T,4207,110,,2,145.90661816101297,1.0356489245131295,0.042835616908774556,53.20785281181545,1.0292196185854792,False,0.376616137197318,0.01368388384564853,0.07657074529410539,0.04599944926101953,0.0687515208495548,0.008147566090781166,3.114508078569693e-14,0.01120742799912392,0.005387659541188135,1.0114549973530749,1999,91.29693505384802,False,False,3,6,1,FAIL,False,none,0,,5,145.90661816101297,True,False,top_three_unrecoverable,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_110c3.csv,T,4207,110,,3,147.96259729972766,0.9172402914136841,0.04224040476485677,58.528683984916505,0.7646381669843003,False,0.3805701938628477,0.015440170235848356,0.012828506355025998,0.0630685109211901,0.042625244772951855,0.06728670658324937,0.01337731261266145,0.001555316907728075,0.004576843488531159,0.871807342777269,1999,8.495353605104272,True,False,2,1,0,PASS,False,none,0,,0,147.96259729972766,False,False,,False,nan,nan,,1,spacing_outlier,CALIB
rulers_t/4207nm_eom_110c4.csv,T,4207,110,,4,145.97216976060903,0.8858745046955591,0.04281638075428936,57.74348608408482,0.8000200278622034,False,0.42979378793652584,0.016413561440601816,0.014400257246180305,0.07393089542593227,0.050916467360944864,0.06637609155757379,0.012054991405107,0.0018371576720569577,0.004803090265608791,0.8917496882165512,1999,7.9769507775387805,True,False,1,2,0,PASS,False,none,0,,0,145.97216976060903,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_110c5.csv,T,4207,110,,5,146.45632614730002,1.1151794690353918,0.04267483805181618,55.4487007246735,0.7292316339559659,False,0.3786080512686991,0.011572360942663533,0.06351759511831613,0.036329744149361805,0.06392107825614106,0.013480264675295688,0.0017764813478016285,0.0014571780478782423,0.004583039406962417,0.8513013195621739,1937,89.81058691630271,False,False,3,4,0,FAIL,False,phase_shift,-1,,4,146.4273234594231,False,False,,True,-440.5,527.5,"sustained positive residual, lower tail",0,,CALIB
rulers_t/4207nm_eom_070c1.csv,T,4207,70,,1,145.69512288169017,3.3857762211754103,0.04289779833656636,44.185943858992225,0.8435606730915371,False,0.5106637459619429,6.509493097683146e-05,0.00011443251047961746,0.003427533921161105,0.005994404553509331,0.003238589792974019,0.0004671443327018608,6.622109948674532e-24,0.0016107632709688854,0.915694696449092,1999,-47.5671098632664,True,False,2,3,1,PASS,False,none,0,,0,145.69512288169017,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_070c2.csv,T,4207,70,,2,146.49060266544157,4.1317152716207,0.04266485280474875,46.92862931079205,0.8165513117776642,False,0.4765574332258956,1.5482324415870373e-19,0.0003444443208992528,0.002537272475773483,0.0035537741969352593,0.002596698055869063,0.0002833533133419771,1.7617589579052228e-19,0.0015305841765136247,0.9009159522550498,1999,77.27247843437883,True,False,3,2,2,PASS,False,none,0,,0,146.49060266544157,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_070c3.csv,T,4207,70,,3,145.84002756004074,3.7636474549189134,0.042855175664492685,51.52436420047683,0.8694267799737162,False,0.48784450437044574,0.00011763539553787485,0.0037605164786229587,0.005860162889089387,0.002961611726041978,0.0002652109196548639,7.087784397594699e-17,2.7277004113740337e-05,0.001659650941825394,0.9296262676535186,1998,299.10191832617,False,False,1,4,1,FAIL,False,phase_shift,-1,,4,145.81951961847247,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_070c4.csv,T,4207,70,,4,147.39668040302715,3.598927336151269,0.042402583171551815,62.53271038329762,0.8249943272446102,False,0.5205282769609848,0.0008548141136880213,0.003021066701121361,0.0046323367023535025,0.0026960693982504736,0.000538015362743568,0.00029083366910299084,0.0004872583093509118,0.0016110893112145546,0.9055602720748399,1998,277.4956262473146,False,False,1,5,0,FAIL,False,phase_shift,-1,,4,147.11371470844708,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_070c5.csv,T,4207,70,,5,145.66241978064056,5.125562071274007,0.04290742944825542,69.25178543027354,0.782883987331936,False,0.33980128714093594,0.0008188740331725679,0.0023527230689680185,0.0014346581835050565,0.0019209519226194482,0.0005905465553484224,2.419776560762833e-05,2.522151153313716e-20,0.0014319538044369928,0.8821489009276973,2000,170.2167648093728,False,False,3,5,1,FAIL,False,phase_shift,-1,,4,145.66419528189846,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c1.csv,T,4207,90,,1,144.590936460093,1.4544851809934176,0.0432253926353468,53.88311327072156,0.817212670303555,False,0.26199351514591107,1.589984637741913e-17,0.004377248911667214,0.022148908147877826,0.009476309882992102,0.020706512260933247,0.0049010427319962704,0.0007068114803142189,0.0026354811267916343,0.9012807228701225,1999,188.53578283902124,True,False,1,2,1,PASS,False,none,0,,0,144.590936460093,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c2.csv,T,4207,90,,2,144.4905185598625,1.4724062067599961,0.04325543338271447,52.698365661108944,0.7793371522858152,False,0.32475836344471565,0.0006666017586282525,0.004711498058734434,0.021174139448245567,0.011200804567237148,0.021571557100048856,0.0039256558089682215,0.0005643786073146163,0.002664496802238809,0.8801470275988285,1999,160.7290773648742,True,False,2,1,0,PASS,False,none,0,,0,144.4905185598625,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c3.csv,T,4207,90,,3,146.10241826042358,1.413697530913439,0.04277821048012734,51.01462193154071,0.7967259161973379,False,0.24285737026292709,0.0005023960163732279,0.004135901134830099,0.02307078825392238,0.009761780604059645,0.02317747011671087,0.0038739837498195187,1.9283700708478024e-13,0.0026192908535589638,0.8899118885185874,1999,178.6094801104283,True,False,2,1,1,PASS,False,none,0,,0,146.10241826042358,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c4.csv,T,4207,90,,4,145.99073866161646,1.559987901759246,0.042810934839411396,51.35885769541723,0.8132033378694714,False,0.33952272317850096,0.0002596796263220508,0.00419155841934444,0.019351936619526947,0.010736171707308567,0.01955238897869117,0.0033020328465222745,0.00034948427843730615,0.002615769533465178,0.8990671148539612,1999,174.16499992370592,True,False,2,1,0,PASS,False,none,0,,0,145.99073866161646,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c5.csv,T,4207,90,,5,146.28903158134062,1.549050907481401,0.042723640538455766,56.19013505394786,0.7856051764114305,False,0.2545983071013524,0.00023602747821111836,0.004239834907212088,0.021974014108012873,0.009274341102059424,0.01993141976569453,0.004178036845282036,0.000854289813907275,0.002586334079776215,0.8836793464591302,1999,195.95611837161653,True,False,1,2,0,PASS,False,none,0,,0,146.28903158134062,False,False,,False,nan,nan,,0,,CALIB
rulers_t/4207nm_eom_090c6.csv,T,4207,90,,6,145.48349917260438,1.5317840426748446,0.04296019847986253,54.7012925387002,0.7856142645457472,False,0.35097075273941886,0.0010700961362569471,0.004180023119992132,0.02050424275819478,0.011517208842474723,0.0200044926506642,0.00433896484994137,1.0749104940237269e-17,0.002609044904774198,0.883627188321795,1957,116.52938430295146,True,False,1,2,1,PASS,False,none,0,,0,145.48349917260438,False,False,,True,-335.5,642.5,"sustained positive residual, upper tail",0,,CALIB
